trainLoss,test_Loss,acc_list
2.3304238319396973,2.6083431243896484,0.6392801251956182
2.4203896522521973,2.1528382301330566,0.6791862284820032
2.6434600353240967,2.269493818283081,0.6705790297339593
1.6828694343566895,1.6709389686584473,0.676056338028169
3.2277865409851074,1.4448378086090088,0.7065727699530516
1.2577213048934937,1.6128568649291992,0.6737089201877934
1.5841641426086426,3.3692467212677,0.6995305164319249
2.5437490940093994,1.9179344177246094,0.6807511737089202
1.5360788106918335,1.6113345623016357,0.6956181533646323
2.323946952819824,1.591088056564331,0.702660406885759
4.499758243560791,1.7707980871200562,0.6807511737089202
2.052241802215576,1.4343972206115723,0.6971830985915493
2.020578145980835,2.2790379524230957,0.7316118935837246
2.431812047958374,1.8864816427230835,0.7190923317683882
1.2464780807495117,2.0899200439453125,0.7347417840375586
1.7091350555419922,1.314470648765564,0.7331768388106417
1.6856000423431396,1.4558745622634888,0.7284820031298904
2.7853031158447266,1.1542562246322632,0.7621283255086072
1.1901968717575073,1.2377479076385498,0.744131455399061
1.8668276071548462,1.6313111782073975,0.7488262910798122
1.2254087924957275,1.60521399974823,0.7574334898278561
1.6581312417984009,1.5395433902740479,0.7527386541471048
3.220390796661377,1.1923565864562988,0.7519561815336463
1.168623924255371,1.583622694015503,0.7433489827856025
1.720177173614502,1.8370554447174072,0.7660406885758998
1.1675190925598145,1.1102560758590698,0.741001564945227
1.3215270042419434,2.4318203926086426,0.7323943661971831
1.3660005331039429,1.6921428442001343,0.7347417840375586
1.3551263809204102,1.7266472578048706,0.7363067292644757
1.2219808101654053,1.1510807275772095,0.7683881064162754
1.6950113773345947,1.38388192653656,0.7566510172143975
2.352492570877075,1.7932515144348145,0.7519561815336463
1.1807708740234375,3.1109426021575928,0.7535211267605634
1.6854676008224487,1.1520781517028809,0.7613458528951487
1.1270345449447632,1.132274866104126,0.755868544600939
1.2764256000518799,2.334477424621582,0.7488262910798122
1.1272175312042236,1.3061738014221191,0.7629107981220657
1.1072865724563599,1.9899110794067383,0.758998435054773
1.369629144668579,3.8320059776306152,0.7605633802816901
1.520584225654602,1.1167628765106201,0.7574334898278561
1.10306715965271,1.306471824645996,0.7566510172143975
1.1502175331115723,1.1030954122543335,0.7574334898278561
1.6119918823242188,1.0985945463180542,0.770735524256651
1.1952917575836182,1.3064677715301514,0.7652582159624414
1.1091458797454834,3.0986487865448,0.7644757433489828
2.262840747833252,1.126475214958191,0.769170579029734
1.14128577709198,1.1294500827789307,0.7496087636932708
1.2120864391326904,1.1144064664840698,0.7574334898278561
1.1954269409179688,1.103079080581665,0.7535211267605634
1.8345404863357544,1.414400577545166,0.7535211267605634
1.1183185577392578,1.1074018478393555,0.7527386541471048
1.1173973083496094,1.1016600131988525,0.7543035993740219
1.0990926027297974,1.1023635864257812,0.7456964006259781
1.097859501838684,1.0981967449188232,0.7519561815336463
1.1097931861877441,1.1026370525360107,0.7621283255086072
1.1243181228637695,1.096928358078003,0.7660406885758998
1.3334994316101074,1.1083588600158691,0.7582159624413145
1.0988625288009644,1.096468448638916,0.7582159624413145
1.1011009216308594,1.100022315979004,0.7511737089201878
1.1049365997314453,1.1040215492248535,0.7519561815336463
1.1100870370864868,1.1077344417572021,0.7597809076682316
1.1146498918533325,1.097657322883606,0.7597809076682316
1.1116875410079956,1.1019362211227417,0.7676056338028169
1.1093647480010986,1.0978089570999146,0.770735524256651
1.0968620777130127,1.0976510047912598,0.7683881064162754
1.1022000312805176,1.0987160205841064,0.7715179968701096
1.101879596710205,1.097424030303955,0.7809076682316118
1.0972429513931274,1.0964953899383545,0.7746478873239436
2.0475013256073,1.099327564239502,0.7636932707355243
1.0972890853881836,1.095960259437561,0.7668231611893583
1.09721040725708,1.0971086025238037,0.7644757433489828
1.1037856340408325,1.0967158079147339,0.7668231611893583
1.0961438417434692,1.096435785293579,0.7777777777777778
1.0975799560546875,1.1001191139221191,0.7769953051643192
1.4847015142440796,1.0962204933166504,0.7723004694835681
1.099992036819458,1.096069097518921,0.7738654147104851
1.097662329673767,1.1028656959533691,0.7730829420970265
1.0959117412567139,1.096371054649353,0.7715179968701096
1.1046350002288818,1.0977928638458252,0.7801251956181534
1.0977838039398193,1.1000921726226807,0.7809076682316118
1.0963129997253418,1.1149784326553345,0.7762128325508607
1.1466890573501587,1.1005264520645142,0.7793427230046949
1.101312279701233,1.1082522869110107,0.7824726134585289
1.096029281616211,1.097426414489746,0.7715179968701096
1.0972814559936523,1.095618486404419,0.7730829420970265
1.096440315246582,1.0958480834960938,0.7754303599374022
1.0966116189956665,1.095604658126831,0.7699530516431925
1.1028988361358643,1.0962353944778442,0.7762128325508607
1.0967386960983276,1.0955018997192383,0.7762128325508607
1.0977752208709717,1.0956541299819946,0.7715179968701096
1.0958490371704102,1.097510576248169,0.7754303599374022
1.0962297916412354,1.096219539642334,0.7809076682316118
1.0957058668136597,1.095752239227295,0.7762128325508607
1.096297264099121,1.0957657098770142,0.7785602503912363
1.0957428216934204,1.096146583557129,0.7801251956181534
1.0975537300109863,1.0955413579940796,0.7652582159624414
1.0980767011642456,1.0988521575927734,0.7683881064162754
1.1065330505371094,1.0960078239440918,0.7738654147104851
1.096832036972046,1.095900297164917,0.7730829420970265
1.0959489345550537,1.0956876277923584,0.7730829420970265
